Index,Tipo,Género literário,Título,Século de publicação,Passo do texto,Nome do Sujeito,Posição,Número,Sexo do Sujeito,Natureza,Dimensão,Anatomia,Órgãos,Qualificativo do Sujeito,Ação,Causas das ações,Causa específica,Quando,Onde,Latitude,Longitude,Cronologia,Como,Intenção,Nome do Com-Quem,Sexo do Com-Quem,Qualificativo do Com-Quem,Nome do Sobre-Quem,Sexo do Sobre-Quem,Qualificativo do Sobre-Quem,Objeto,Valor,Tipo de sobrenatural,PP.,Observações
1479,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… omde soube que eles aportarião,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Saber,Políticas,Visão profética,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Observando as estrelas,Profano,Habitantes de Sansonha,Ambos,Não aplicável,Habitantes de Sansonha,Ambos,Navegando,Não aplicável,Literal,Maravilhoso,375,
1480,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… eles aportarião,Habitantes de Sansonha,Ativo,Plural,Ambos,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Viajar,Sociais,Pilhagem,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1481,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E eles forão marauilhados que Coita avia EllRey,Cavaleiros e gentes de Celidones,Ativo,Plural,Ambos,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Maravilhar,Políticas,Visão profética,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Celidones,Masculino,Não aplicável,Celidones,Masculino,Rei,Não aplicável,Literal,Não aplicável,375,
1482,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E apre saromse,Cavaleiros e gentes de Celidones,Ativo,Plural,Ambos,Humana,Corpo,Membros,Pernas,Não aplicável,Apressar,Políticas,Defesa,Terceiro dia,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Celidones,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1483,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E apre saromse tamto que A quele dia que lhes elRey pos forão no Castelo,Cavaleiros e gentes de Celidones,Ativo,Plural,Ambos,Humana,Corpo,Membros,Pernas,Não aplicável,Ir,Políticas,Defesa,Terceiro dia,Grã Bretanha,54.1628° N,2.3260° W,V,Apressadamente,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1484,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E acharão Ja hy elrrey,Cavaleiros e gentes de Celidones,Ativo,Plural,Ambos,Humana,Corpo,Cabeça,Olhos,Não aplicável,Encontrar,Políticas,Defesa,Já,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Celidones,Masculino,Rei,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1485,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,quamdo forão todos ajumtados dise lhes elRey Amiguos,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Rei,Dizer,Políticas,Aviso,Quando foram ajuntados,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Cavaleiros e gentes de Celidones,Ambos,Amigos,Habitantes de Sansonha,Ambos,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1486,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,Amiguos Eu mandey por vos a tão gram presa por que os de samsonha aportarão aquy esta noite,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Rei,Convocar,Políticas,Defesa,Três dias antes,Grã Bretanha,54.1628° N,2.3260° W,V,Apressadamente,Profano,Cavaleiros e gentes de Celidones,Ambos,Amigos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1487,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… os de samsonha aportarão aquy esta noite ao primeiro so[u]o Com gram poder,Habitantes de Sansonha,Ativo,Plural,Ambos,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Viajar,Sociais,Pilhagem,Noite,Grã Bretanha,54.1628° N,2.3260° W,V,Com grande poder,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1488,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,se sairem Em teRa em pouco tempo sera nosa teRa estragada E perdida que bem ão eles quatro homes pera cada huũ denos,Habitantes de Sansonha,Ativo,Plural,Ambos,Humana,Corpo,Membros,Pernas,Em vantagem de quatro para um,Atacar,Sociais,Pilhagem,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1489,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… sera nosa teRa estragada E perdida…,Celidones; Cavaleiros de Celidones; Gentes de Celidones,Ativo,Plural,Ambos,Humana,Corpo,Corpo,Corpo (integral),Numericamente inferiores,Perder,Políticas,Defesa,Em pouco tempo,Grã Bretanha,54.1628° N,2.3260° W,V,Militarmente,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1490,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,Aguora Oulhade que pode remos fazer que Estamos Em ora deperdermos,Cavaleiros e gentes de Celidones,Ativo,Plural,Ambos,Humana,Corpo,Cabeça,Olhos,Numericamente inferiores,Ver,Políticas,Defesa,Agora,Grã Bretanha,54.1628° N,2.3260° W,V,Ponderando,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1491,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… que pode remos fazer que Estamos Em ora deperdermos,Celidones; Cavaleiros de Celidones; Gentes de Celidones,Ativo,Plural,Ambos,Humana,Corpo,Corpo,Corpo (integral),Numericamente inferiores,Fazer,Políticas,Defesa,Agora,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Habitantes de Sansonha,Ambos,Inimigos,Não aplicável,Literal,Não aplicável,375,
1492,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,quamdo narpos que aymda nada sabia desto Ouuyo sy falar a seu padre,Narpos,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Orelhas,Filho de Celidones,Ouvir,Políticas,Desconhecimento,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Celidones,Masculino,Rei,Habitantes de Sansonha,Ambos,Inimigos,Não aplicável,Literal,Não aplicável,375,
1493,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… narpos que aymda nada sabia…,Narpos,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Filho de Celidones,Desconhecer,Políticas,Desconhecimento,Até então,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1494,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,dise sobre esto averemos lloguo Comselho,Narpos,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Filho de Celidones,Dizer,Políticas,Aconselhamento,Quando ouviu o pai,Grã Bretanha,54.1628° N,2.3260° W,V,Logo,Profano,Celidones,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1495,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… averemos lloguo Comselho,Narpos,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Filho de Celidones,Haver,Políticas,Aconselhamento,Quando ouviu o pai,Grã Bretanha,54.1628° N,2.3260° W,V,Logo,Profano,Celidones,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1496,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,Aquy diamte o porto a hũa gramde momtanha E espesa daruores Omde Emtraremos todos armados tamto que a noite vier,Celidones; Cavaleiros de Celidones; Gentes de Celidones,Ativo,Plural,Ambos,Humana,Corpo,Membros,Pernas,Armados,Atacar,Políticas,Aconselhamento,Noite,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Habitantes de Sansonha,Ambos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1497,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E esperaremos tamto Ata que todos saião fora das naos,Celidones; Cavaleiros de Celidones; Gentes de Celidones,Ativo,Plural,Ambos,Humana,Corpo,Corpo,Corpo (integral),Armados,Esperar,Políticas,Aconselhamento,Noite,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Habitantes de Sansonha,Ambos,A desembarcar,Não aplicável,Não aplicável,Não aplicável,Naus,Literal,Não aplicável,375,
1498,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… todos saião fora das naos,Habitantes de Sansonha,Ativo,Plural,Ambos,Humana,Corpo,Membros,Pernas,Todos,Sair,Sociais,Pilhagem,Noite,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Naus,Literal,Não aplicável,375,
1499,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E como as nãos forem alomgadas Ja tamto do porto nos sairemos por duas partes os huũs per amtre ho mar E eles pera que se nom posão tornar as naõs E os outros sairão da parte da momtanha,Celidones; Cavaleiros de Celidones; Gentes de Celidones,Ativo,Plural,Ambos,Humana,Corpo,Corpo,Corpo (integral),Divididos em dois grupos,Atacar,Políticas,Aconselhamento,Quando as naus estiverem no porto,Grã Bretanha,54.1628° N,2.3260° W,V,"Uns entre o mar e o inimigo, os outros saindo da montanha",Profano,Habitantes de Sansonha,Ambos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Naus,Literal,Não aplicável,375,
1500,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… pera que se nom posão tornar as naõs…,Habitantes de Sansonha,Ativo,Plural,Ambos,Humana,Corpo,Membros,Pernas,Não aplicável,Impedir,Sociais,Pilhagem,Durante o ataque,Grã Bretanha,54.1628° N,2.3260° W,V,Negativo,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Naus,Literal,Não aplicável,375,O plano de ataque de Narpos involve cortar a retirada aos invasores
1501,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E os que ficarem a quy no castelo sobre viraõ,Os que ficarem no castelo,Ativo,Plural,Ambos,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Atacar,Políticas,Aconselhamento,Durante o ataque,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Habitantes de Sansonha,Ambos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1502,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,Emtão Os veredes taõ Espamtados e taõ perdidos que somemte senom defemderão,Celidones; Cavaleiros de Celidones; Gentes de Celidones,Ativo,Plural,Ambos,Humana,Corpo,Cabeça,Olhos,Não aplicável,Ver,Políticas,Aconselhamento,Então,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Habitantes de Sansonha,Ambos,Espantados; perdidos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1503,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… que somemte senom defemderão,Habitantes de Sansonha,Ativo,Plural,Ambos,Humana,Corpo,Membros,Mãos,Espantados; perdidos,Defender,Sociais,Pilhagem,Então,Grã Bretanha,54.1628° N,2.3260° W,V,Negativo,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1504,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,e asy os poderemos ligeiramemte desbaratar,Celidones; Cavaleiros de Celidones; Gentes de Celidones,Ativo,Plural,Ambos,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Derrotar,Políticas,Aconselhamento,Então,Grã Bretanha,54.1628° N,2.3260° W,V,Ligeiramente,Profano,Habitantes de Sansonha,Ambos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1505,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,A Este Comselho se tyuerão todos,Celidones; Cavaleiros de Celidones; Gentes de Celidones,Ativo,Plural,Ambos,Humana,Corpo,Cabeça,Cérebro,Todos,Ter conselho,Políticas,Aconselhamento,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1506,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E quamdo foy uoite armaromse muy bem,Celidones; Cavaleiros de Celidones; Gentes de Celidones,Ativo,Plural,Ambos,Humana,Corpo,Membros,Mãos,Todos,Armar,Políticas,Defesa,Noite,Grã Bretanha,54.1628° N,2.3260° W,V,Muito bem,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Armas,Literal,Não aplicável,375,
1507,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E forãose esc[o]mder O maisperto da Ribeira que poderão,Celidones; Cavaleiros de Celidones; Gentes de Celidones,Ativo,Plural,Ambos,Humana,Corpo,Corpo,Corpo (integral),Armados,Esconder,Políticas,Defesa,Noite,Grã Bretanha,54.1628° N,2.3260° W,V,Perto da ribeira,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1508,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E deixarão no Castelo hũa peça de Caualeiros E dehomeis de pee,Celidones; Cavaleiros de Celidones; Gentes de Celidones,Ativo,Plural,Ambos,Humana,Corpo,Corpo,Corpo (integral),Armados,Deixar,Políticas,Defesa,Noite,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Cavaleiros; homens a pé,Masculino,Uma peça,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1509,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E hũu pouco de amtes pois do primeyro sono aportarão Os de samsona so O castelo,Habitantes de Sansonha,Ativo,Plural,Ambos,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Chegar,Sociais,Pilhagem,Pouco antes do primeiro sono,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Naus,Literal,Não aplicável,375,
1510,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,diserão a seus seruos que lhes tirasem suas ar mas E seus Cauallos,Habitantes de Sansonha,Ativo,Plural,Ambos,Humana,Corpo,Cabeça,Boca,Não aplicável,Dizer,Políticas,Pilhagem,Pouco antes do primeiro sono,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Servos,Ambos,De Sansara,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1511,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… que lhes tirasem suas ar mas E seus Cauallos,Servos,Passivo,Plural,Ambos,Humana,Corpo,Membros,Mãos,De Sansara,Expropriar,Sociais,Pilhagem,Pouco antes do primeiro sono,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Habitantes de Sansonha,Ambos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Armas; cavalos,Literal,Não aplicável,375,
1512,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E quamdo Os ser vidores se tornarão as nãos pera fazerem O mamdado deseus senhores,Servos,Passivo,Plural,Ambos,Humana,Corpo,Membros,Pernas,De Sansara,Regressar,Sociais,Pilhagem,Pouco antes do primeiro sono,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Habitantes de Sansonha,Ambos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Naus,Literal,Não aplicável,375,
1513,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… pera fazerem O mamdado deseus senhores,Servos,Passivo,Plural,Ambos,Humana,Corpo,Membros,Mãos,De Sansara,Obedecer,Políticas,Pilhagem,Pouco antes do primeiro sono,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Habitantes de Sansonha,Ambos,Senhores,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1514,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,Os que na momtanha Jazião que nõ aguardauão Outra Cousa virão O tempo guisado,Os que jaziam na montanha,Ativo,Plural,Ambos,Humana,Corpo,Corpo,Corpo (integral),Das forças de Celidones,Esperar,Políticas,Emboscada,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Por aquele momento,Profano,Habitantes de Sansonha,Ambos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1515,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… virão O tempo guisado,Os que jaziam na montanha,Ativo,Plural,Ambos,Humana,Corpo,Cabeça,Olhos,Das forças de Celidones,Ver,Políticas,Emboscada,Quando os servos forão às naus,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Habitantes de Sansonha,Ambos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1516,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E deixaromse a eles CoRer bra damdo de todas as partes,Os que jaziam na montanha,Ativo,Plural,Ambos,Humana,Corpo,Membros,Pernas,Das forças de Celidones,Correr,Políticas,Emboscada,Quando os servos forão às naus,Grã Bretanha,54.1628° N,2.3260° W,V,De todas as direções,Profano,Habitantes de Sansonha,Ambos,Não aplicável,Habitantes de Sansonha,Ambos,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1517,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… bra damdo…,Os que jaziam na montanha,Ativo,Plural,Ambos,Humana,Corpo,Cabeça,Boca,Das forças de Celidones,Gritar,Sociais,Emboscada,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Habitantes de Sansonha,Ambos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1518,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E feryrão nos das llamças E das Espadas tão mortal memte,Os que jaziam na montanha,Ativo,Plural,Ambos,Humana,Corpo,Membros,Mãos,Das forças de Celidones,Ferir,Políticas,Emboscada,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Mortalmente,Profano,Habitantes de Sansonha,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Lanças; espadas,Literal,Não aplicável,375,
1519,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,que muytos mortos e feridos deRibarão por teRa,Habitantes de Sansonha,Ativo,Plural,Ambos,Humana,Corpo,Corpo,Corpo (integral),Mortos; feridos,Cair,Sociais,Emboscada,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Por terra,Profano,Habitantes de Sansonha,Ambos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
